business_name,category,city,contact_page_url,geography_tag,has_contact_page,has_email,has_phone,job_state,last_attempt_at,niche_tag,normalized_domain,notes,pipeline_stage,public_business_email,public_phone,retry_count,source_platform,source_url,state,website,record_status,failure_reasons,quality_score,has_valid_phone,has_valid_email,domain_status
Mckinney Roofing,roofing contractor,McKinney,https://mckinneyroofing.net/contact-us/,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594152+00:00,roofing,mckinneyroofing.net,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,mckinney.roofer@gmail.com,(972) 369-1011,0,public_business_site,https://mckinneyroofing.net/,TX,https://mckinneyroofing.net/,pass,,100,true,true,valid_business_site
Roofing Contractors Carrollton,roofing contractor,McKinney,https://jciroofing.com/contact,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594161+00:00,roofing,jciroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,contact@jciroofing.com,(972) 245-4025,0,public_business_site,https://jciroofing.com/,TX,https://jciroofing.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,McKinney,https://newleafroofing.net/Contact-Us,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594164+00:00,roofing,newleafroofing.net,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,info@newleafroofing.net,(214) 924-0186,0,public_business_site,https://newleafroofing.net/,TX,https://newleafroofing.net/,pass,,100,true,true,valid_business_site
McKinney TX Roofing & Home Remodeling,roofing contractor,McKinney,https://yfroofer.com/contact,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594165+00:00,roofing,yfroofer.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,admin@yfroofer.com,(888) 596-7374,0,public_business_site,https://yfroofer.com/,TX,https://yfroofer.com/,pass,,100,true,true,valid_business_site
Roofing Company,roofing contractor,McKinney,https://www.mckinneyroofing.com/contact-us/,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594167+00:00,roofing,mckinneyroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,mckinneyroofing@gmail.com,(972) 977-8210,0,public_business_site,https://mckinneyroofing.com/,TX,https://www.mckinneyroofing.com/,pass,,100,true,true,valid_business_site
Roofing Company Dallas TX,roofing contractor,McKinney,https://www.wbroofing.com/contact-us/,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594168+00:00,roofing,wbroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,reroof@wbroofing.com,(214) 971-8838,0,public_business_site,https://wbroofing.com/,TX,https://www.wbroofing.com/,pass,,100,true,true,valid_business_site
Full Service,roofing contractor,McKinney,https://www.armorroofco.com/contact/,mckinney-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594173+00:00,roofing,armorroofco.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,info@armorroofco.com,(972) 863-1047,0,public_business_site,https://armorroofco.com/,TX,https://www.armorroofco.com/,pass,,100,true,true,valid_business_site
Brotherhood Roofing,roofing contractor,Frisco,https://brotherhoodroofing.com/contact/,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594181+00:00,roofing,brotherhoodroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,info@brotherhoodroofing.com,(972) 742-5332,0,public_business_site,https://brotherhoodroofing.com/,TX,https://brotherhoodroofing.com/,pass,,100,true,true,valid_business_site
SLM General Contractors & Roofing LLC: Home Page,roofing contractor,Frisco,https://slmgc.com/contact,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594185+00:00,roofing,slmgc.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,info@slmgc.com,(469) 844-2300,0,public_business_site,https://slmgc.com/,TX,https://slmgc.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Frisco,https://townandcountryroofingdfw.com/contact-us/,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594188+00:00,roofing,townandcountryroofingdfw.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,info@townandcountryroofingdfw.com,(972) 377-8188,0,public_business_site,https://townandcountryroofingdfw.com/,TX,https://townandcountryroofingdfw.com/,pass,,100,true,true,valid_business_site
Expert Roofing Services in North Texas,roofing contractor,Frisco,https://www.mdroofingpros.com/#contact,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594190+00:00,roofing,mdroofingpros.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,michael@mdroofingpros.com,(972) 834-3009,0,public_business_site,https://mdroofingpros.com/,TX,https://www.mdroofingpros.com/,pass,,100,true,true,valid_business_site
Roofing Company in,roofing contractor,Frisco,https://www.suntexroofs.com/contact-us,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594191+00:00,roofing,suntexroofs.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,office@suntexroofs.com,(214) 766-3669,0,public_business_site,https://suntexroofs.com/,TX,https://www.suntexroofs.com/,pass,,100,true,true,valid_business_site
OneSource Roofing & Restoration,roofing contractor,Frisco,https://onesourceroofs.com/contact-us,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594192+00:00,roofing,onesourceroofs.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,contact@onesourceroofs.com,(972) 928-2988,0,public_business_site,https://onesourceroofs.com/,TX,https://onesourceroofs.com/,pass,,100,true,true,valid_business_site
Impression Roofing,roofing contractor,Frisco,https://www.impressionroofing.com/contact.html,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594194+00:00,roofing,impressionroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,joseph@impressionroofing.com,(817) 305-7178,0,public_business_site,https://impressionroofing.com/,TX,https://www.impressionroofing.com/,pass,,100,true,true,valid_business_site
Roofing Contractors in,roofing contractor,Frisco,https://coppertreeroofing.com/contact-us/,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594195+00:00,roofing,coppertreeroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,info@coppertreeroofing.com,(214) 387-7663,0,public_business_site,https://coppertreeroofing.com/,TX,https://coppertreeroofing.com/,pass,,100,true,true,valid_business_site
#1 Southlake,roofing contractor,Frisco,https://www.griffithroofing.com/contact/,frisco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594197+00:00,roofing,griffithroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,mark@griffithroofing.com,(200) 364-9997,0,public_business_site,https://griffithroofing.com/,TX,https://www.griffithroofing.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Pasadena,https://gifford-roofing.com/contact/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594198+00:00,roofing,gifford-roofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,info@gifford-roofing.com,(713) 565-7663,0,public_business_site,https://gifford-roofing.com/,TX,https://gifford-roofing.com/,pass,,100,true,true,valid_business_site
Roofing Contractor,roofing contractor,Pasadena,https://12stonesroofing.com/contact-us/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594203+00:00,roofing,12stonesroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,admin@12stonesroofing.com,(832) 815-9463,0,public_business_site,https://12stonesroofing.com/,TX,https://12stonesroofing.com/,pass,,100,true,true,valid_business_site
Trusted,roofing contractor,Pasadena,https://smithandsonsroofing.com/contact/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594205+00:00,roofing,smithandsonsroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,info@smithandsonsroofing.com,(254) 524-4966,0,public_business_site,https://smithandsonsroofing.com/,TX,https://smithandsonsroofing.com/,pass,,100,true,true,valid_business_site
DR Roofing and Construction,roofing contractor,Pasadena,https://drroofingandconstruction.com/contact-dr-roofing-and-construction,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594207+00:00,roofing,drroofingandconstruction.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,sales@drroofingandconstruction.com,(888) 420-6767,0,public_business_site,https://drroofingandconstruction.com/,TX,https://drroofingandconstruction.com/,pass,,100,true,true,valid_business_site
TSG Roofing,roofing contractor,Pasadena,https://tsgroofing.com/contact-us/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594211+00:00,roofing,tsgroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,info@tsgroofing.com,(888) 831-1005,0,public_business_site,https://tsgroofing.com/,TX,https://tsgroofing.com/,pass,,100,true,true,valid_business_site
Diversified Roofing,roofing contractor,Pasadena,https://www.diversifiedroofing.com/contact/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594212+00:00,roofing,diversifiedroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,info@diversifiedroofing.com,(602) 870-8322,0,public_business_site,https://diversifiedroofing.com/,TX,https://www.diversifiedroofing.com/,pass,,100,true,true,valid_business_site
Amstill Roofing,roofing contractor,Pasadena,https://amstillroofing.com/contact/,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594219+00:00,roofing,amstillroofing.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,info@amstillroofing.com,(281) 495-1878,0,public_business_site,https://amstillroofing.com/,TX,https://amstillroofing.com/,pass,,100,true,true,valid_business_site
Houston,roofing contractor,Pasadena,https://www.roofsquad.com/contact,pasadena-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594222+00:00,roofing,roofsquad.com,"Rebuilt from first successful public-web discovery pass for Pasadena, Texas; refreshed directly from official site where reachable.",enriched,support@roofsquad.com,(713) 489-8064,0,public_business_site,https://roofsquad.com/,TX,https://www.roofsquad.com/,pass,,100,true,true,valid_business_site
#1 Trusted,roofing contractor,McAllen,https://marvaroofing.com/contact/,mcallen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594226+00:00,roofing,marvaroofing.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,info@marvaroofing.com,(956) 217-9989,0,public_business_site,https://marvaroofing.com/,TX,https://marvaroofing.com/,pass,,100,true,true,valid_business_site
Frontline Home Solutions,roofing contractor,McAllen,https://www.yourfrontline.com/contact/,mcallen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594228+00:00,roofing,yourfrontline.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,info@yourfrontline.com,(956) 261-5712,0,public_business_site,https://yourfrontline.com/,TX,https://www.yourfrontline.com/,pass,,100,true,true,valid_business_site
metal roofing,roofing contractor,McAllen,https://avroofingco.com/contact-us/,mcallen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594231+00:00,roofing,avroofingco.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,a-vroofing@hotmail.com,(956) 687-3730,0,public_business_site,https://avroofingco.com/,TX,https://avroofingco.com/,pass,,100,true,true,valid_business_site
McAllen Roofing Experts: Repairs & Replacements,roofing contractor,McAllen,https://www.roofing956.com/contact,mcallen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594233+00:00,roofing,roofing956.com,"Rebuilt from first successful public-web discovery pass for McAllen, Texas; refreshed directly from official site where reachable.",enriched,info@roofing956.com,(956) 467-7993,0,public_business_site,https://roofing956.com/,TX,https://www.roofing956.com/,pass,,100,true,true,valid_business_site
Commercial Roofing in Dallas &,roofing contractor,Mesquite,https://mesquiteroofingandconstruction.com/contact-us/,mesquite-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594234+00:00,roofing,mesquiteroofingandconstruction.com,"Rebuilt from first successful public-web discovery pass for Mesquite, Texas; refreshed directly from official site where reachable.",enriched,mesquiteroofingandconstruction@gmail.com,(972) 681-3183,0,public_business_site,https://mesquiteroofingandconstruction.com/,TX,https://mesquiteroofingandconstruction.com/,pass,,100,true,true,valid_business_site
Roofing Contractor in Rockwall & Rowlett TX,roofing contractor,Mesquite,https://baconroofing.com/contact-us/,mesquite-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594235+00:00,roofing,baconroofing.com,"Rebuilt from first successful public-web discovery pass for Mesquite, Texas; refreshed directly from official site where reachable.",enriched,info@baconroofingstaging.com,(972) 772-1999,0,public_business_site,https://baconroofing.com/,TX,https://baconroofing.com/,pass,,100,true,true,valid_business_site
Your Trusted,roofing contractor,Mesquite,https://roofsbyshiloh.com/contact-us/,mesquite-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594237+00:00,roofing,roofsbyshiloh.com,"Rebuilt from first successful public-web discovery pass for Mesquite, Texas; refreshed directly from official site where reachable.",enriched,info@roofsbyshiloh.com,(972) 789-5153,0,public_business_site,https://roofsbyshiloh.com/,TX,https://roofsbyshiloh.com/,pass,,100,true,true,valid_business_site
HOME,roofing contractor,Killeen,https://www.pioneerutdroofing.com/contact,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594238+00:00,roofing,pioneerutdroofing.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,pioneerunitedroofing@gmail.com,(254) 458-4225,0,public_business_site,https://pioneerutdroofing.com/,TX,https://www.pioneerutdroofing.com/,pass,,100,true,true,valid_business_site
Lange Roofing,roofing contractor,Killeen,https://langeroofingllc.com/contact/,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594241+00:00,roofing,langeroofingllc.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,langeroofingllc@gmail.com,(254) 554-7665,0,public_business_site,https://langeroofingllc.com/,TX,https://langeroofingllc.com/,pass,,100,true,true,valid_business_site
Roofing Company Central Texas,roofing contractor,Killeen,https://www.fsrtexas.com/contact/,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594245+00:00,roofing,fsrtexas.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,office@fsrtexas.com,(254) 332-1311,0,public_business_site,https://fsrtexas.com/,TX,https://www.fsrtexas.com/,pass,,100,true,true,valid_business_site
Quality Roofing by Tex Martinez Roofing for Your Home,roofing contractor,Killeen,https://texmartinezroofing.com/contact/,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594247+00:00,roofing,texmartinezroofing.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,perla@texmartinezroofing.com,(254) 312-1480,0,public_business_site,https://texmartinezroofing.com/,TX,https://texmartinezroofing.com/,pass,,100,true,true,valid_business_site
Apex Fencing &,roofing contractor,Killeen,https://apexfencingandroofing.us/contact-us/,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594249+00:00,roofing,apexfencingandroofing.us,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,jeff@apexfencingandroofing.us,(254) 239-0434,0,public_business_site,https://apexfencingandroofing.us/,TX,https://www.apexfencingandroofing.us/,pass,,100,true,true,valid_business_site
Central Texas,roofing contractor,Killeen,http://roofstexas.com/contact-us/,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594250+00:00,roofing,roofstexas.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,info@roofstexas.com,(254) 655-1024,0,public_business_site,https://roofstexas.com/,TX,https://roofstexas.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Killeen,https://securedroofingllc.com/contact,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594253+00:00,roofing,securedroofingllc.com,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,securedroofingngllc@gmail.com,(254) 300-8698,0,public_business_site,https://securedroofingllc.com/,TX,https://securedroofingllc.com/,pass,,100,true,true,valid_business_site
Top-Rated Roofing Services in,roofing contractor,Killeen,https://www.texaslocalroofing.info/contact-roofers-killeen-tx,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594256+00:00,roofing,texaslocalroofing.info,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,texaslocalroofing@gmail.com,(254) 220-8478,0,public_business_site,https://texaslocalroofing.info/,TX,https://www.texaslocalroofing.info/,pass,,100,true,true,valid_business_site
Best,roofing contractor,Killeen,https://www.denaliroofingllc.net/contact,killeen-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594257+00:00,roofing,denaliroofingllc.net,"Rebuilt from first successful public-web discovery pass for Killeen, Texas; refreshed directly from official site where reachable.",enriched,denaliroofingllc@gmail.com,(974) 999-9999,0,public_business_site,https://denaliroofingllc.net/,TX,https://www.denaliroofingllc.net/,pass,,100,true,true,valid_business_site
Proroofingwaco,roofing contractor,Waco,https://proroofingwaco.com/contact-us/,waco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594260+00:00,roofing,proroofingwaco.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,contact@proroofingwaco.com,(254) 498-0906,0,public_business_site,https://proroofingwaco.com/,TX,https://proroofingwaco.com/,pass,,100,true,true,valid_business_site
Professional,roofing contractor,Waco,https://worthamconstructionroofing.com/#contact,waco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594261+00:00,roofing,worthamconstructionroofing.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,wcr254roofing@gmail.com,(254) 242-9959,0,public_business_site,https://worthamconstructionroofing.com/,TX,https://worthamconstructionroofing.com/,pass,,100,true,true,valid_business_site
Roofing Company Ft Worth TX,roofing contractor,Waco,https://www.theroofcowaco.com/contact,waco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594263+00:00,roofing,theroofcowaco.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,info@theroofcowaco.com,(254) 236-5764,0,public_business_site,https://theroofcowaco.com/,TX,https://www.theroofcowaco.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Waco,https://www.jroof.com/contact-us/,waco-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594266+00:00,roofing,jroof.com,"Rebuilt from first successful public-web discovery pass for Waco, Texas; refreshed directly from official site where reachable.",enriched,sales@jroof.com,(254) 662-5571,0,public_business_site,https://jroof.com/,TX,https://www.jroof.com/,pass,,100,true,true,valid_business_site
Roofing and Construction Services,roofing contractor,Carrollton,https://bluecannonconstruction.com/contact-us/,carrollton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594269+00:00,roofing,bluecannonconstruction.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,jeffb@bluecannon.net,(972) 935-8461,0,public_business_site,https://bluecannonconstruction.com/,TX,https://bluecannonconstruction.com/,pass,,100,true,true,valid_business_site
Roofer,roofing contractor,Carrollton,https://www.therestoreteam.com/contact-us/,carrollton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594270+00:00,roofing,therestoreteam.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,info@therestoreteam.com,(972) 538-1909,0,public_business_site,https://therestoreteam.com/,TX,https://www.therestoreteam.com/,pass,,100,true,true,valid_business_site
24/7 Emergency,roofing contractor,Carrollton,https://www.phoenixstormgroup.com/contact,carrollton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594274+00:00,roofing,phoenixstormgroup.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,sales@phoenixstormgroup.com,(945) 308-0425,0,public_business_site,https://phoenixstormgroup.com/,TX,https://www.phoenixstormgroup.com/,pass,,100,true,true,valid_business_site
TIG Roofing,roofing contractor,Carrollton,https://www.tigroofing.com/roof-inspections,carrollton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594282+00:00,roofing,tigroofing.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,info@tigroofing.com,(706) 389-9637,0,public_business_site,https://tigroofing.com/,TX,https://www.tigroofing.com/,pass,,100,true,true,valid_business_site
Top-Rated,roofing contractor,Carrollton,https://uprightroofinggc.com/#contact,carrollton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594283+00:00,roofing,uprightroofinggc.com,"Rebuilt from first successful public-web discovery pass for Carrollton, Texas; refreshed directly from official site where reachable.",enriched,info@uprightroofinggc.com,(817) 663-0982,0,public_business_site,https://uprightroofinggc.com/,TX,https://uprightroofinggc.com/,pass,,100,true,true,valid_business_site
Residential Roofing,roofing contractor,Denton,https://jbnroofingoftexas.com/contact/,denton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594291+00:00,roofing,jbnroofingoftexas.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,sales@jbnroofingoftexas.com,(469) 340-0838,0,public_business_site,https://jbnroofingoftexas.com/,TX,https://jbnroofingoftexas.com/,pass,,100,true,true,valid_business_site
Roofing Company,roofing contractor,Denton,https://jbnroofingpros.com/contact-jbn-roofing-pros/,denton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594293+00:00,roofing,jbnroofingpros.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,sales@jbnroofingpros.com,(469) 340-0838,0,public_business_site,https://jbnroofingpros.com/,TX,https://jbnroofingpros.com/,pass,,100,true,true,valid_business_site
Roofing Services,roofing contractor,Denton,https://www.roofingreformation.com/contact,denton-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594297+00:00,roofing,roofingreformation.com,"Rebuilt from first successful public-web discovery pass for Denton, Texas; refreshed directly from official site where reachable.",enriched,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,(469) 321-5201,0,public_business_site,https://roofingreformation.com/,TX,https://www.roofingreformation.com/,pass,,100,true,true,valid_business_site
"Roofing Contractor in Odessa, TX",roofing contractor,Midland,https://permianroofing.net/contact-us/,midland-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594300+00:00,roofing,permianroofing.net,"Rebuilt from first successful public-web discovery pass for Midland, Texas; refreshed directly from official site where reachable.",enriched,permianroofing@gmail.com,(432) 237-3127,0,public_business_site,https://permianroofing.net/,TX,https://permianroofing.net/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Abilene,https://barroofing.com/contact-us/,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594307+00:00,roofing,barroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,info@barroofing.com,(325) 672-8417,0,public_business_site,https://barroofing.com/,TX,https://barroofing.com/,pass,,100,true,true,valid_business_site
Roofing Contractor,roofing contractor,Abilene,https://www.haleroofingconstruction.com/#contact,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594310+00:00,roofing,haleroofingconstruction.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,tylerhale1107@gmail.com,(325) 668-3655,0,public_business_site,https://haleroofingconstruction.com/,TX,https://www.haleroofingconstruction.com/,pass,,100,true,true,valid_business_site
Home,roofing contractor,Abilene,https://www.clearforkroofingcompany.com/contact,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594312+00:00,roofing,clearforkroofingcompany.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,clearforkroofingcompanyllc@gmail.com,(325) 672-5609,0,public_business_site,https://clearforkroofingcompany.com/,TX,https://www.clearforkroofingcompany.com/,pass,,100,true,true,valid_business_site
Roofing Company in,roofing contractor,Abilene,https://www.buntonroofing.com/contact-us,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594313+00:00,roofing,buntonroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,john@buntonroofing.com,(171) 261-6877,0,public_business_site,https://buntonroofing.com/,TX,https://www.buntonroofing.com/,pass,,100,true,true,valid_business_site
Roofing Contractors in,roofing contractor,Abilene,https://sittonroof.com/contact-us,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594314+00:00,roofing,sittonroof.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,sittonroofing.co@gmail.com,(325) 677-5416,0,public_business_site,https://sittonroof.com/,TX,https://sittonroof.com/,pass,,100,true,true,valid_business_site
Residential &,roofing contractor,Abilene,https://laynetechroofing.com/contact/,abilene-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594318+00:00,roofing,laynetechroofing.com,"Rebuilt from first successful public-web discovery pass for Abilene, Texas; refreshed directly from official site where reachable.",enriched,laynetech@gmail.com,(325) 690-4101,0,public_business_site,https://laynetechroofing.com/,TX,https://laynetechroofing.com/,pass,,100,true,true,valid_business_site
Pro Roofing Concepts,roofing contractor,Beaumont,https://proroofingconcepts.com/contact-01/,beaumont-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594326+00:00,roofing,proroofingconcepts.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,chris@proroofingconcepts.com,(409) 212-9330,0,public_business_site,https://proroofingconcepts.com/,TX,https://proroofingconcepts.com/,pass,,100,true,true,valid_business_site
Best Roofing Service in Texas,roofing contractor,Beaumont,https://roofingondemand.com/contact/,beaumont-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594341+00:00,roofing,roofingondemand.com,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,info@roofingondemand.com,(409) 965-5555,0,public_business_site,https://roofingondemand.com/,TX,https://roofingondemand.com/,pass,,100,true,true,valid_business_site
American Roofing & Construction Services,roofing contractor,Beaumont,https://www.american-construction.org/contact,beaumont-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594342+00:00,roofing,american-construction.org,"Rebuilt from first successful public-web discovery pass for Beaumont, Texas; refreshed directly from official site where reachable.",enriched,contact@american-construction.org,(409) 489-6654,0,public_business_site,https://american-construction.org/,TX,https://www.american-construction.org/,pass,,100,true,true,valid_business_site
Ryan,roofing contractor,Odessa,https://ryanroofs.com/contact-us/,odessa-tx,true,true,true,ready_for_validation,2026-03-26T22:26:32.594356+00:00,roofing,ryanroofs.com,"Rebuilt from first successful public-web discovery pass for Odessa, Texas; refreshed directly from official site where reachable.",enriched,sales@ryanroofs.com,(432) 556-6065,0,public_business_site,https://ryanroofs.com/,TX,https://ryanroofs.com/,pass,,100,true,true,valid_business_site
