business_name,category,city,contact_page_url,geography_tag,has_contact_page,has_email,has_phone,job_state,last_attempt_at,niche_tag,normalized_domain,notes,pipeline_stage,public_business_email,public_phone,retry_count,source_platform,source_url,state,website,record_status,failure_reasons,quality_score,has_valid_phone,has_valid_email,domain_status
Plano,roofing contractor,Plano,https://www.pappasroofingandconstruction.com/contact-us,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593939+00:00,roofing,pappasroofingandconstruction.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 806-9791,0,public_business_site,https://pappasroofingandconstruction.com/,TX,https://www.pappasroofingandconstruction.com/,review,missing_email,80,true,false,valid_business_site
Quality Roofing Installation in Flint,roofing contractor,Plano,https://www.badbearroofing.com/contact/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593940+00:00,roofing,badbearroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(903) 363-4140,0,public_business_site,https://badbearroofing.com/,TX,https://www.badbearroofing.com/,review,missing_email,80,true,false,valid_business_site
Olympic Exteriors,roofing contractor,Plano,https://olympic-exteriors.com/contact/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593944+00:00,roofing,olympic-exteriors.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(214) 444-4141,0,public_business_site,https://olympic-exteriors.com/,TX,https://olympic-exteriors.com/,review,missing_email,80,true,false,valid_business_site
Roofing in,roofing contractor,Plano,https://www.eagleroofingdfw.com/contact-us/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593946+00:00,roofing,eagleroofingdfw.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(214) 952-0983,0,public_business_site,https://eagleroofingdfw.com/,TX,https://www.eagleroofingdfw.com/,review,missing_email,80,true,false,valid_business_site
Best,roofing contractor,Plano,https://www.peakroofingconstruction.com/contact-us/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593948+00:00,roofing,peakroofingconstruction.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 335-7325,0,public_business_site,https://peakroofingconstruction.com/,TX,https://www.peakroofingconstruction.com/,review,missing_email,80,true,false,valid_business_site
Andrus Brothers Roofing,roofing contractor,Lubbock,https://andrusbrothers.com/contact-us/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593949+00:00,roofing,andrusbrothers.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 798-7663,0,public_business_site,https://andrusbrothers.com/,TX,https://andrusbrothers.com/,review,missing_email,80,true,false,valid_business_site
Valdez Roofing,roofing contractor,Lubbock,https://valdezroofingco.com/contact-us/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593953+00:00,roofing,valdezroofingco.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 680-2671,0,public_business_site,https://valdezroofingco.com/,TX,https://valdezroofingco.com/,review,missing_email,80,true,false,valid_business_site
Lubbock,roofing contractor,Lubbock,https://abfroofinglubbock.com/contact-us/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593959+00:00,roofing,abfroofinglubbock.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 863-3626,0,public_business_site,https://abfroofinglubbock.com/,TX,https://abfroofinglubbock.com/,review,missing_email,80,true,false,valid_business_site
Commercial Roofing & Roof Design,roofing contractor,Lubbock,https://hp-roofing.com/contact-us/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593960+00:00,roofing,hp-roofing.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 686-7244,0,public_business_site,https://hp-roofing.com/,TX,https://hp-roofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Services,roofing contractor,Lubbock,https://www.hartmanroofinglubbock.com/contact,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593964+00:00,roofing,hartmanroofinglubbock.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 615-0061,0,public_business_site,https://hartmanroofinglubbock.com/,TX,https://www.hartmanroofinglubbock.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Lubbock,https://www.lubbockroofer.net/contact,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593967+00:00,roofing,lubbockroofer.net,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 570-0264,0,public_business_site,https://lubbockroofer.net/,TX,https://www.lubbockroofer.net/,review,missing_email,80,true,false,valid_business_site
Professional Roofing & Restoration Contractor,roofing contractor,Lubbock,https://www.stormguardrc.com/about/contact-us/,lubbock-tx,true,false,false,ready_for_validation,2026-03-26T22:26:32.593968+00:00,roofing,stormguardrc.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,,0,public_business_site,https://stormguardrc.com/,TX,https://www.stormguardrc.com/,review,missing_phone|missing_email,55,false,false,valid_business_site
Massie Roofing,roofing contractor,Lubbock,https://www.massieroofing.com/contact,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593970+00:00,roofing,massieroofing.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 928-1971,0,public_business_site,https://massieroofing.com/,TX,https://www.massieroofing.com/,review,missing_email,80,true,false,valid_business_site
Lubbock,roofing contractor,Lubbock,https://www.sharkeyroofing.com/contact-us/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593971+00:00,roofing,sharkeyroofing.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(806) 855-2080,0,public_business_site,https://sharkeyroofing.com/,TX,https://www.sharkeyroofing.com/,review,missing_email,80,true,false,valid_business_site
Fat Matt Roofing,roofing contractor,Lubbock,https://www.fatmattroofing.com/contact/,lubbock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593993+00:00,roofing,fatmattroofing.com,"Rebuilt from first successful public-web discovery pass for Lubbock, Texas; refreshed directly from official site where reachable.",enriched,,(325) 704-5139,0,public_business_site,https://fatmattroofing.com/,TX,https://www.fatmattroofing.com/,review,missing_email,80,true,false,valid_business_site
Laredo Roofing Solutions,roofing contractor,Laredo,,laredo-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594018+00:00,roofing,laredoroofingsolutions.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,,(956) 774-7663,0,public_business_site,https://laredoroofingsolutions.com/,TX,https://laredoroofingsolutions.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Laredo Texas,roofing contractor,Laredo,,laredo-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594023+00:00,roofing,hbcroofing.us,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,hbcroofing@outlook.com,(956) 401-8025,0,public_business_site,https://hbcroofing.us/,TX,https://hbcroofing.us/,review,missing_contact_page,90,true,true,valid_business_site
Laredo,roofing contractor,Laredo,https://www.laredo-roofing.com/contact-us/,laredo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594028+00:00,roofing,laredo-roofing.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,,(956) 278-0497,0,public_business_site,https://laredo-roofing.com/,TX,https://www.laredo-roofing.com/,review,missing_email,80,true,false,valid_business_site
rooftoproofing,roofing contractor,Laredo,,laredo-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594032+00:00,roofing,rooftoproofinglaredo.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,claims@rooftoproofinglaredo.com,(956) 736-8585,0,public_business_site,https://rooftoproofinglaredo.com/,TX,https://rooftoproofinglaredo.com/,review,missing_contact_page,90,true,true,valid_business_site
Harlingen,roofing contractor,Laredo,https://txroofdoctors.com/contact-us/,laredo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594035+00:00,roofing,txroofdoctors.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,,(956) 374-2179,0,public_business_site,https://txroofdoctors.com/,TX,https://txroofdoctors.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company,roofing contractor,Laredo,https://sunsetroofers.com/contact-us/,laredo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594041+00:00,roofing,sunsetroofers.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,,(956) 307-6123,0,public_business_site,https://sunsetroofers.com/,TX,https://sunsetroofers.com/,review,missing_email,80,true,false,valid_business_site
Texas Energy Pro,roofing contractor,Laredo,https://texasenergyexperts.com/contact-us,laredo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594045+00:00,roofing,texasenergyexperts.com,"Rebuilt from first successful public-web discovery pass for Laredo, Texas; refreshed directly from official site where reachable.",enriched,,(213) 427-0570,0,public_business_site,https://texasenergyexperts.com/,TX,https://texasenergyexperts.com/,review,missing_email,80,true,false,valid_business_site
Residential Roofing Company,roofing contractor,Irving,,irving-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594056+00:00,roofing,coreyconstruction.net,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(888) 713-1766,0,public_business_site,https://coreyconstruction.net/,TX,https://www.coreyconstruction.net/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Acmeroofsystems,roofing contractor,Irving,https://acmeroofsystems.com/contact-us/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594059+00:00,roofing,acmeroofsystems.com,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(817) 281-1150,0,public_business_site,https://acmeroofsystems.com/,TX,https://acmeroofsystems.com/,review,missing_email,80,true,false,valid_business_site
Anderson Industrial Roofing,roofing contractor,Irving,https://www.andersonindustrialroofing.net/contact/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594064+00:00,roofing,andersonindustrialroofing.net,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(866) 949-8016,0,public_business_site,https://andersonindustrialroofing.net/,TX,https://www.andersonindustrialroofing.net/,review,missing_email,80,true,false,valid_business_site
National Building Restoration Company (Top 100,roofing contractor,Irving,https://www.restoremastersllc.com/contact/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594065+00:00,roofing,restoremastersllc.com,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(800) 277-6815,0,public_business_site,https://restoremastersllc.com/,TX,https://www.restoremastersllc.com/,review,missing_email,80,true,false,valid_business_site
Baker Roofing & Construction: Residential &,roofing contractor,Irving,https://baker-roofing.com/contact/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594072+00:00,roofing,baker-roofing.com,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(866) 733-5834,0,public_business_site,https://baker-roofing.com/,TX,https://baker-roofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractors,roofing contractor,Irving,https://www.signatureroofing.net/contact,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594075+00:00,roofing,signatureroofing.net,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(888) 997-2073,0,public_business_site,https://signatureroofing.net/,TX,https://www.signatureroofing.net/,review,missing_email,80,true,false,valid_business_site
Artisan Roofing & Solar,roofing contractor,Irving,https://acsroofing.net/contact/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594076+00:00,roofing,acsroofing.net,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(972) 854-9212,0,public_business_site,https://acsroofing.net/,TX,https://acsroofing.net/,review,missing_email,80,true,false,valid_business_site
Elite Roofing and Consulting,roofing contractor,Irving,https://eliteroofingandconsulting.com/contact-us/,irving-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594080+00:00,roofing,eliteroofingandconsulting.com,"Rebuilt from first successful public-web discovery pass for Irving, Texas; refreshed directly from official site where reachable.",enriched,,(469) 337-3995,0,public_business_site,https://eliteroofingandconsulting.com/,TX,https://eliteroofingandconsulting.com/,review,missing_email,80,true,false,valid_business_site
Garland,roofing contractor,Garland,https://www.peacockroofing.com/contact-us/,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594082+00:00,roofing,peacockroofing.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(972) 362-4166,0,public_business_site,https://peacockroofing.com/,TX,https://www.peacockroofing.com/,review,missing_email,80,true,false,valid_business_site
Fifty Years of quality work,roofing contractor,Garland,https://www.garlandroofing.com/contact-harris,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594083+00:00,roofing,garlandroofing.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(972) 278-1711,0,public_business_site,https://garlandroofing.com/,TX,https://www.garlandroofing.com/,review,missing_email,80,true,false,valid_business_site
Premier,roofing contractor,Garland,https://www.premierroofinggarland.com/contact-us/,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594084+00:00,roofing,premierroofinggarland.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(214) 935-5357,0,public_business_site,https://premierroofinggarland.com/,TX,https://www.premierroofinggarland.com/,review,missing_email,80,true,false,valid_business_site
"Dallas, TX's Trusted",roofing contractor,Garland,https://www.spyderroofing.com/free-estimate.html,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594086+00:00,roofing,spyderroofing.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(972) 704-6524,0,public_business_site,https://spyderroofing.com/,TX,https://www.spyderroofing.com/,review,missing_email,80,true,false,valid_business_site
Dallas–Fort Worth,roofing contractor,Garland,https://www.roofitco.com/contact-us,garland-tx,true,false,false,ready_for_validation,2026-03-26T22:26:32.594091+00:00,roofing,roofitco.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,,0,public_business_site,https://roofitco.com/,TX,https://www.roofitco.com/,review,missing_phone|missing_email,55,false,false,valid_business_site
Commercial Roofing & Building Envelope Systems,roofing contractor,Garland,https://www.garlandco.com/contact-us,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594098+00:00,roofing,garlandco.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(177) 277-4203,0,public_business_site,https://garlandco.com/,TX,https://www.garlandco.com/,review,missing_email,80,true,false,valid_business_site
Garland Texas,roofing contractor,Garland,https://garlandresidentialroofing.com/Garland-roofing-quote.html,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594100+00:00,roofing,garlandresidentialroofing.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(877) 772-7581,0,public_business_site,https://garlandresidentialroofing.com/,TX,https://garlandresidentialroofing.com/,review,missing_email,80,true,false,valid_business_site
Danco Roofing,roofing contractor,Garland,https://dancoroofing.com/contact-us/,garland-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594103+00:00,roofing,dancoroofing.com,"Rebuilt from first successful public-web discovery pass for Garland, Texas; refreshed directly from official site where reachable.",enriched,,(972) 276-0063,0,public_business_site,https://dancoroofing.com/,TX,https://dancoroofing.com/,review,missing_email,80,true,false,valid_business_site
Texas Plains Roofing & Exterior Contractor in,roofing contractor,Amarillo,https://www.texasplainscos.com/#contact,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594106+00:00,roofing,texasplainscos.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 419-1500,0,public_business_site,https://texasplainscos.com/,TX,https://www.texasplainscos.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in,roofing contractor,Amarillo,,amarillo-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594107+00:00,roofing,mayfieldroofinginc.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,admin@mayfieldroofinginc.com,(806) 352-5649,0,public_business_site,https://mayfieldroofinginc.com/,TX,https://mayfieldroofinginc.com/,review,missing_contact_page,90,true,true,valid_business_site
Accent Roofing of,roofing contractor,Amarillo,https://www.accentroofingamarillo.com/contact-accent-roofing-of-amarillo-806-457-1777-roofing-in-amarillo,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594108+00:00,roofing,accentroofingamarillo.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 457-1777,0,public_business_site,https://accentroofingamarillo.com/,TX,https://www.accentroofingamarillo.com/,review,missing_email,80,true,false,valid_business_site
Venture Roofing & Construction,roofing contractor,Amarillo,https://ventureroofco.com/contact/,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594111+00:00,roofing,ventureroofco.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 910-8104,0,public_business_site,https://ventureroofco.com/,TX,https://ventureroofco.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in,roofing contractor,Amarillo,https://roofsmithconstruction.com/estimate,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594115+00:00,roofing,roofsmithconstruction.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 622-9501,0,public_business_site,https://roofsmithconstruction.com/,TX,https://roofsmithconstruction.com/,review,missing_email,80,true,false,valid_business_site
True South Roofing,roofing contractor,Amarillo,https://www.truesouthroofing.net/contact,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594119+00:00,roofing,truesouthroofing.net,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 663-6602,0,public_business_site,https://truesouthroofing.net/,TX,https://www.truesouthroofing.net/,review,missing_email,80,true,false,valid_business_site
Norton Roofing in,roofing contractor,Amarillo,,amarillo-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.594121+00:00,roofing,nortonroofing.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,roof@nortonroofing.com,(806) 372-7663,0,public_business_site,https://nortonroofing.com/,TX,https://nortonroofing.com/,review,missing_contact_page,90,true,true,valid_business_site
Amarillo Roofing Experts,roofing contractor,Amarillo,https://www.priceroofingco.com/request-estimate,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594122+00:00,roofing,priceroofingco.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 353-3389,0,public_business_site,https://priceroofingco.com/,TX,https://www.priceroofingco.com/,review,missing_email,80,true,false,valid_business_site
T&S Roofing,roofing contractor,Amarillo,https://www.tsroofs.com/get-a-quote,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594123+00:00,roofing,tsroofs.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(205) 413-5103,0,public_business_site,https://tsroofs.com/,TX,https://www.tsroofs.com/,review,missing_email,80,true,false,valid_business_site
Homepage,roofing contractor,Amarillo,https://www.hartmanroofing.com/#contact,amarillo-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594128+00:00,roofing,hartmanroofing.com,"Rebuilt from first successful public-web discovery pass for Amarillo, Texas; refreshed directly from official site where reachable.",enriched,,(806) 372-8510,0,public_business_site,https://hartmanroofing.com/,TX,https://www.hartmanroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in Northglenn,roofing contractor,Grand Prairie,https://www.awaltconstruction.com/contact/,grand-prairie-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594132+00:00,roofing,awaltconstruction.com,"Rebuilt from first successful public-web discovery pass for Grand Prairie, Texas; refreshed directly from official site where reachable.",enriched,,(303) 647-4006,0,public_business_site,https://awaltconstruction.com/,TX,https://www.awaltconstruction.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor,roofing contractor,Grand Prairie,https://www.salinasroofingflooring.com/contact-us,grand-prairie-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594135+00:00,roofing,salinasroofingflooring.com,"Rebuilt from first successful public-web discovery pass for Grand Prairie, Texas; refreshed directly from official site where reachable.",enriched,,(469) 558-9238,0,public_business_site,https://salinasroofingflooring.com/,TX,https://www.salinasroofingflooring.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in,roofing contractor,Grand Prairie,https://www.bluenailroofing.com/contact,grand-prairie-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594142+00:00,roofing,bluenailroofing.com,"Rebuilt from first successful public-web discovery pass for Grand Prairie, Texas; refreshed directly from official site where reachable.",enriched,,(855) 255-1975,0,public_business_site,https://bluenailroofing.com/,TX,https://www.bluenailroofing.com/,review,missing_email,80,true,false,valid_business_site
Paradigm Roof+Shield,roofing contractor,McKinney,https://paradigmroofs.com/contact/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594147+00:00,roofing,paradigmroofs.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(972) 542-7774,0,public_business_site,https://paradigmroofs.com/,TX,https://paradigmroofs.com/,review,missing_email,80,true,false,valid_business_site
NWC General Construction,roofing contractor,McKinney,https://nwcgeneralconstruction.com/#inspection,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594151+00:00,roofing,nwcgeneralconstruction.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(877) 871-7663,0,public_business_site,https://nwcgeneralconstruction.com/,TX,https://nwcgeneralconstruction.com/,review,missing_email,80,true,false,valid_business_site
Lowry,roofing contractor,McKinney,http://www.lowryroofingco.com/contact-us/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594153+00:00,roofing,lowryroofingco.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(469) 412-4364,0,public_business_site,https://lowryroofingco.com/,TX,https://www.lowryroofingco.com/,review,missing_email,80,true,false,valid_business_site
Roofing OnTop & Construction,roofing contractor,McKinney,https://www.roofingontop.com/contact,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594156+00:00,roofing,roofingontop.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(155) 598-8494,0,public_business_site,https://roofingontop.com/,TX,https://www.roofingontop.com/,review,missing_email,80,true,false,valid_business_site
Mckinney Roofing,roofing contractor,McKinney,https://mckinneyroofs.com/contact,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594157+00:00,roofing,mckinneyroofs.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(844) 637-0554,0,public_business_site,https://mckinneyroofs.com/,TX,https://mckinneyroofs.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractors,roofing contractor,McKinney,https://www.actnowroofing.com/contact,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594159+00:00,roofing,actnowroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(855) 979-7871,0,public_business_site,https://actnowroofing.com/,TX,https://www.actnowroofing.com/,review,missing_email,80,true,false,valid_business_site
"Legacy Roofing: Roofing & Construction in Allen, TX",roofing contractor,McKinney,https://legacyroofingusa.com/contact-us-for-quality-roofing/,mckinney-tx,true,true,false,ready_for_validation,2026-03-26T22:26:32.594160+00:00,roofing,legacyroofingusa.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,info@legacyroofingusa.com,,0,public_business_site,https://legacyroofingusa.com/,TX,https://legacyroofingusa.com/,review,missing_phone,75,false,true,valid_business_site
McKinney,roofing contractor,McKinney,https://www.choiceroofingcare.com/contact/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594163+00:00,roofing,choiceroofingcare.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(469) 966-6422,0,public_business_site,https://choiceroofingcare.com/,TX,https://www.choiceroofingcare.com/,review,missing_email,80,true,false,valid_business_site
Mike Huddleston Roofing Systems,roofing contractor,McKinney,https://www.mhhroofing.com/contact-mike-huddleston-roofing-systems/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594169+00:00,roofing,mhhroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(817) 859-7951,0,public_business_site,https://mhhroofing.com/,TX,https://www.mhhroofing.com/,review,missing_email,80,true,false,valid_business_site
Shamrock,roofing contractor,McKinney,https://shamrockroofer.com/contact/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594171+00:00,roofing,shamrockroofer.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(913) 850-6556,0,public_business_site,https://shamrockroofer.com/,TX,https://shamrockroofer.com/,review,missing_email,80,true,false,valid_business_site
"Touchstone Roofing, LLC",roofing contractor,McKinney,https://www.touchstoneroofing.com/contact-us/,mckinney-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594172+00:00,roofing,touchstoneroofing.com,"Rebuilt from first successful public-web discovery pass for McKinney, Texas; refreshed directly from official site where reachable.",enriched,,(972) 418-2992,0,public_business_site,https://touchstoneroofing.com/,TX,https://www.touchstoneroofing.com/,review,missing_email,80,true,false,valid_business_site
Final Cut Roofing and Construction Company in,roofing contractor,Frisco,https://finalcutroofing.com/contact/,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594175+00:00,roofing,finalcutroofing.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(888) 618-3271,0,public_business_site,https://finalcutroofing.com/,TX,https://finalcutroofing.com/,review,missing_email,80,true,false,valid_business_site
Trusted Local Texas,roofing contractor,Frisco,https://constructionwithintegrity.com/contact/,frisco-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594176+00:00,roofing,constructionwithintegrity.com,"Rebuilt from first successful public-web discovery pass for Frisco, Texas; refreshed directly from official site where reachable.",enriched,,(972) 836-9196,0,public_business_site,https://constructionwithintegrity.com/,TX,https://constructionwithintegrity.com/,review,missing_email,80,true,false,valid_business_site
